@relation "poi"

@attribute iid numeric
@attribute enclosureType string
@attribute catchedType string
@attribute isFromArgument {true, false}
@attribute varNames string
@attribute varTypes string
@attribute constants string
@attribute methodNames string
@attribute methodExceptions string
@attribute otherExceptions string
@attribute classid{org.apache.poi.EncryptedDocumentException,java.io.IOException,java.lang.IllegalStateException,java.lang.IllegalArgumentException,java.lang.UnsupportedOperationException,java.lang.RuntimeException,java.util.NoSuchElementException,org.apache.poi.util.RecordFormatException,org.apache.poi.hpsf.HPSFRuntimeException,java.lang.Exception,java.lang.ArrayIndexOutOfBoundsException,java.lang.NullPointerException,java.lang.IndexOutOfBoundsException,java.io.FileNotFoundException,org.apache.poi.ss.formula.eval.NotImplementedException,org.apache.poi.ss.formula.FormulaParseException,org.apache.poi.ss.formula.eval.EvaluationException,org.apache.poi.ss.formula.eval.ErrorEval,org.apache.poi.ooxml.POIXMLException,org.apache.poi.openxml4j.exceptions.InvalidFormatException,org.apache.poi.openxml4j.exceptions.InvalidOperationException,org.apache.poi.xssf.binary.XSSFBParseException,org.apache.poi.hslf.exceptions.HSLFException,org.apache.poi.hslf.exceptions.CorruptPowerPointFileException}

@data
1447,"IfStatement","null",true,"target part name _is relationship part ","boolean org.apache.poi.openxml4j.opc.PackagePartName ","","isRelationshipPartURI ","","java.lang.IllegalArgumentException java.lang.IllegalArgumentException java.lang.IllegalArgumentException ",org.apache.poi.openxml4j.exceptions.InvalidOperationException
1448,"IfStatement","null",true,"target u r i ","java.net.URI ","NULL ","","","java.lang.IllegalArgumentException java.lang.IllegalArgumentException org.apache.poi.openxml4j.exceptions.InvalidOperationException ",java.lang.IllegalArgumentException
1449,"IfStatement","null",true,"target mode ","org.apache.poi.openxml4j.opc.TargetMode ","NULL ","","","java.lang.IllegalArgumentException java.lang.IllegalArgumentException org.apache.poi.openxml4j.exceptions.InvalidOperationException ",java.lang.IllegalArgumentException
1450,"IfStatement","null",true,"relationship type ","java.lang.String ","NULL ","","","java.lang.IllegalArgumentException java.lang.IllegalArgumentException org.apache.poi.openxml4j.exceptions.InvalidOperationException ",java.lang.IllegalArgumentException
1451,"IfStatement","null",true,"target u r i _is relationship part ","boolean java.net.URI org.apache.poi.openxml4j.opc.PackagingURIHelper ","","isRelationshipPartURI ","","java.lang.IllegalArgumentException java.lang.IllegalArgumentException java.lang.IllegalArgumentException ",org.apache.poi.openxml4j.exceptions.InvalidOperationException
1452,"IfStatement","null",true,"rel ","org.apache.poi.openxml4j.opc.PackageRelationship boolean ","","isRelationshipExists ","InvalidFormatException ","org.apache.poi.openxml4j.exceptions.InvalidFormatException java.lang.IllegalArgumentException ",java.lang.IllegalArgumentException
1453,"CatchClause","java.net.URISyntaxException",false,"target ","java.lang.String java.net.URI int ","","substring indexOf ","InvalidFormatException ","java.lang.IllegalArgumentException java.lang.IllegalArgumentException ",org.apache.poi.openxml4j.exceptions.InvalidFormatException
1454,"IfStatement","null",false,"part ","org.apache.poi.openxml4j.opc.PackagePart ","NULL ","","InvalidFormatException ","java.lang.IllegalArgumentException org.apache.poi.openxml4j.exceptions.InvalidFormatException ",java.lang.IllegalArgumentException
1455,"IfStatement","null",false,"in stream ","java.io.InputStream ","NULL ","","IOException ","",java.io.IOException
1456,"IfStatement","null",false,"part ","org.apache.poi.openxml4j.opc.PackagePart ","NULL ","","","",org.apache.poi.openxml4j.exceptions.InvalidOperationException
1457,"IfStatement","null",false,"_is relationship part ","boolean ","","","InvalidOperationException ","",org.apache.poi.openxml4j.exceptions.InvalidOperationException
1458,"CatchClause","java.io.IOException",false,"zis zip archive ","org.apache.poi.openxml4j.util.ZipArchiveThresholdInputStream org.apache.poi.openxml4j.util.ZipEntrySource org.apache.poi.openxml4j.util.ZipInputStreamZipEntrySource ","","","IOException ","",java.io.IOException
1459,"IfStatement","null",true,"access write ","org.apache.poi.openxml4j.opc.PackageAccess ","","","InvalidOperationException ","",org.apache.poi.openxml4j.exceptions.InvalidOperationException
1460,"CatchClause","java.io.FileNotFoundException",true,"file fis ","java.io.FileInputStream java.io.File ","","","InvalidOperationException ","java.lang.RuntimeException org.apache.poi.openxml4j.exceptions.InvalidOperationException ",org.apache.poi.openxml4j.exceptions.InvalidOperationException
1461,"CatchClause","java.lang.RuntimeException",false,"fis ","java.io.FileInputStream org.apache.poi.openxml4j.util.ZipEntrySource ","","openZipEntrySourceStream ","InvalidOperationException ","org.apache.poi.openxml4j.exceptions.InvalidOperationException org.apache.poi.openxml4j.exceptions.InvalidOperationException ",java.lang.RuntimeException
1462,"CatchClause","java.lang.Exception",false,"fis ","java.io.FileInputStream org.apache.poi.openxml4j.util.ZipEntrySource ","","openZipEntrySourceStream ","InvalidOperationException ","org.apache.poi.openxml4j.exceptions.InvalidOperationException java.lang.RuntimeException ",org.apache.poi.openxml4j.exceptions.InvalidOperationException
1463,"CatchClause","java.io.IOException",true,"zis fis ","org.apache.poi.openxml4j.util.ZipArchiveThresholdInputStream java.io.FileInputStream org.apache.poi.openxml4j.opc.internal.ZipHelper ","","openZipStream ","InvalidOperationException ","java.lang.RuntimeException org.apache.poi.openxml4j.exceptions.InvalidOperationException ",org.apache.poi.openxml4j.exceptions.InvalidOperationException
1464,"CatchClause","java.lang.RuntimeException",false,"zis ","org.apache.poi.openxml4j.util.ZipArchiveThresholdInputStream org.apache.poi.openxml4j.util.ZipEntrySource ","","openZipEntrySourceStream ","InvalidOperationException ","org.apache.poi.openxml4j.exceptions.InvalidOperationException org.apache.poi.openxml4j.exceptions.InvalidOperationException ",java.lang.RuntimeException
1465,"CatchClause","java.lang.Exception",false,"zis ","org.apache.poi.openxml4j.util.ZipArchiveThresholdInputStream org.apache.poi.openxml4j.util.ZipEntrySource ","","openZipEntrySourceStream ","InvalidOperationException ","org.apache.poi.openxml4j.exceptions.InvalidOperationException java.lang.RuntimeException ",org.apache.poi.openxml4j.exceptions.InvalidOperationException
1466,"CatchClause","java.io.IOException",true,"zis ","org.apache.poi.openxml4j.util.ZipArchiveThresholdInputStream org.apache.poi.openxml4j.util.ZipInputStreamZipEntrySource ","","","InvalidOperationException ","",org.apache.poi.openxml4j.exceptions.InvalidOperationException
1467,"IfStatement","null",false,"content type manager ","org.apache.poi.openxml4j.opc.internal.ContentTypeManager ","NULL ","","InvalidFormatException ","org.apache.poi.openxml4j.exceptions.InvalidFormatException org.apache.poi.openxml4j.exceptions.ODFNotOfficeXmlFileException org.apache.poi.openxml4j.exceptions.NotOfficeXmlFileException org.apache.poi.openxml4j.exceptions.InvalidFormatException ",org.apache.poi.openxml4j.exceptions.InvalidFormatException
1468,"CatchClause","java.io.IOException",false,"zip archive content type manager content type entry ","org.apache.commons.compress.archivers.zip.ZipArchiveEntry org.apache.poi.openxml4j.opc.internal.ContentTypeManager org.apache.poi.openxml4j.util.ZipEntrySource java.io.InputStream org.apache.poi.openxml4j.opc.internal.ZipContentTypeManager ","","getInputStream ","InvalidFormatException ","org.apache.poi.openxml4j.exceptions.InvalidFormatException org.apache.poi.openxml4j.exceptions.ODFNotOfficeXmlFileException org.apache.poi.openxml4j.exceptions.NotOfficeXmlFileException org.apache.poi.openxml4j.exceptions.InvalidFormatException ",org.apache.poi.openxml4j.exceptions.InvalidFormatException
1469,"IfStatement","null",false,"content type entry ","org.apache.commons.compress.archivers.zip.ZipArchiveEntry ","NULL ","","InvalidFormatException ","org.apache.poi.openxml4j.exceptions.InvalidFormatException org.apache.poi.openxml4j.exceptions.InvalidFormatException org.apache.poi.openxml4j.exceptions.ODFNotOfficeXmlFileException org.apache.poi.openxml4j.exceptions.NotOfficeXmlFileException ",org.apache.poi.openxml4j.exceptions.InvalidFormatException
1470,"IfStatement","null",false,"content type ","java.lang.String ","NULL ","","InvalidFormatException ","org.apache.poi.openxml4j.exceptions.InvalidFormatException org.apache.poi.openxml4j.exceptions.InvalidFormatException ",org.apache.poi.openxml4j.exceptions.InvalidFormatException
1471,"IfStatement","null",true,"part name part list ","org.apache.poi.openxml4j.opc.PackagePartCollection org.apache.poi.openxml4j.opc.PackagePartName boolean ","","containsKey ","InvalidFormatException ","org.apache.poi.openxml4j.exceptions.InvalidFormatException org.apache.poi.openxml4j.exceptions.InvalidFormatException ",org.apache.poi.openxml4j.exceptions.InvalidFormatException
1472,"CatchClause","org.apache.poi.openxml4j.exceptions.InvalidOperationException",true,"part name zip archive entry part list content type ","org.apache.poi.openxml4j.opc.PackagePartName java.lang.String org.apache.poi.openxml4j.opc.PackagePartCollection org.apache.commons.compress.archivers.zip.ZipArchiveEntry org.apache.poi.openxml4j.opc.ZipPackage org.apache.poi.openxml4j.opc.PackagePart org.apache.poi.openxml4j.opc.ZipPackagePart ","","put ","InvalidFormatException ","org.apache.poi.openxml4j.exceptions.InvalidFormatException org.apache.poi.openxml4j.exceptions.InvalidFormatException ",org.apache.poi.openxml4j.exceptions.InvalidFormatException
1473,"IfStatement","null",true,"content type ","java.lang.String ","NULL ","","","java.lang.IllegalArgumentException ",java.lang.IllegalArgumentException
1474,"IfStatement","null",true,"part name ","org.apache.poi.openxml4j.opc.PackagePartName ","NULL ","","","java.lang.IllegalArgumentException ",java.lang.IllegalArgumentException
1475,"IfStatement","null",true,"part name ","org.apache.poi.openxml4j.opc.PackagePartName ","NULL ","","","",java.lang.IllegalArgumentException
1476,"IfStatement","null",false,"target file ","java.io.File boolean ","","exists ","IOException ","",org.apache.poi.openxml4j.exceptions.InvalidOperationException
1477,"IfStatement","null",false,"m media type ","java.util.regex.Matcher boolean ","","matches ","InvalidFormatException ","",org.apache.poi.openxml4j.exceptions.InvalidFormatException
1478,"CatchClause","java.io.IOException",true,"ios baos ","java.io.InputStream java.io.ByteArrayOutputStream org.apache.poi.util.IOUtils long ","","copy ","InvalidFormatException ","",org.apache.poi.openxml4j.exceptions.InvalidFormatException
1479,"IfStatement","null",true,"zip item name ","java.lang.String ","NULL ","","","",java.lang.IllegalArgumentException
1480,"IfStatement","null",true,"opc item name ","java.lang.String ","NULL ","","","",java.lang.IllegalArgumentException
1481,"IfStatement","null",true,"opc item name ","java.lang.String ","NULL ","","","",java.lang.IllegalArgumentException
1482,"IfStatement","null",true,"file ","java.io.File boolean ","","exists ","IOException NotOfficeXmlFileException ","java.io.IOException ",java.io.FileNotFoundException
1483,"IfStatement","null",true,"file ","java.io.File boolean ","","isDirectory ","IOException NotOfficeXmlFileException ","java.io.FileNotFoundException ",java.io.IOException
1484,"CatchClause","org.apache.poi.openxml4j.exceptions.InvalidFormatException",true,"","java.io.InputStream void ","","parseContentTypesFile ","InvalidFormatException ","",org.apache.poi.openxml4j.exceptions.InvalidFormatException
1485,"IfStatement","null",true,"part name ","org.apache.poi.openxml4j.opc.PackagePartName ","NULL ","","InvalidOperationException ","org.apache.poi.openxml4j.exceptions.InvalidOperationException org.apache.poi.openxml4j.exceptions.InvalidOperationException org.apache.poi.openxml4j.exceptions.InvalidOperationException ",java.lang.IllegalArgumentException
1486,"CatchClause","org.apache.poi.openxml4j.exceptions.InvalidFormatException",true,"container part name delete default content type flag part extension to delete ","org.apache.poi.openxml4j.opc.PackagePart boolean org.apache.poi.openxml4j.opc.PackagePartName java.lang.String org.apache.poi.openxml4j.opc.OPCPackage java.util.ArrayList ","","getPartName getParts equals getExtension equalsIgnoreCase ","InvalidOperationException ","java.lang.IllegalArgumentException org.apache.poi.openxml4j.exceptions.InvalidOperationException org.apache.poi.openxml4j.exceptions.InvalidOperationException ",org.apache.poi.openxml4j.exceptions.InvalidOperationException
1487,"IfStatement","null",true,"part name part ","org.apache.poi.openxml4j.opc.PackagePart org.apache.poi.openxml4j.opc.PackagePartName java.lang.String boolean ","NULL ","getPartName getContentType equals ","InvalidOperationException ","java.lang.IllegalArgumentException org.apache.poi.openxml4j.exceptions.InvalidOperationException org.apache.poi.openxml4j.exceptions.InvalidOperationException ",org.apache.poi.openxml4j.exceptions.InvalidOperationException
1488,"CatchClause","org.apache.poi.openxml4j.exceptions.InvalidFormatException",true,"container part name part ","org.apache.poi.openxml4j.opc.PackagePart org.apache.poi.openxml4j.opc.PackagePartName java.lang.String org.apache.poi.openxml4j.opc.OPCPackage boolean java.util.ArrayList org.apache.poi.openxml4j.exceptions.InvalidOperationException ","Rule M2.4 is not respected: Nor a default element or override element is associated with the part:  NULL ","getPartName getContentType getParts equals getName ","InvalidOperationException ","java.lang.IllegalArgumentException org.apache.poi.openxml4j.exceptions.InvalidOperationException org.apache.poi.openxml4j.exceptions.InvalidOperationException ",org.apache.poi.openxml4j.exceptions.InvalidOperationException
1489,"IfStatement","null",true,"content type ","java.lang.String ","NULL ","","","",java.lang.IllegalArgumentException
1490,"IfStatement","null",true,"part name ","org.apache.poi.openxml4j.opc.PackagePartName ","NULL ","","","org.apache.poi.openxml4j.exceptions.OpenXML4JRuntimeException ",java.lang.IllegalArgumentException
1491,"CatchClause","java.lang.Exception",true,"element override_tag_name xml content typet doc uri part_name_attribute_name extension content_type_attribute_name extension_attribute_name default types default type count ","java.lang.String int org.w3c.dom.Element org.w3c.dom.NodeList org.w3c.dom.Document org.apache.poi.openxml4j.opc.PackagePartName java.net.URI void java.io.InputStream org.w3c.dom.Node org.apache.poi.openxml4j.opc.PackagingURIHelper ","","getAttribute getElementsByTagNameNS getDocumentElement getLength item addDefaultContentType addOverrideContentType createPartName readDocument ","InvalidFormatException ","",org.apache.poi.openxml4j.exceptions.InvalidFormatException
1492,"CatchClause","org.apache.poi.openxml4j.exceptions.InvalidFormatException",true,"created ","java.util.Optional java.lang.String ","","setDateValue ","","",java.lang.IllegalArgumentException
1493,"CatchClause","org.apache.poi.openxml4j.exceptions.InvalidFormatException",true,"last printed ","java.util.Optional java.lang.String ","","setDateValue ","","",java.lang.IllegalArgumentException
1494,"CatchClause","org.apache.poi.openxml4j.exceptions.InvalidFormatException",true,"modified ","java.util.Optional java.lang.String ","","setDateValue ","","",java.lang.IllegalArgumentException
1495,"MethodDeclaration","null",true,"date str ","java.util.Date java.lang.String boolean java.util.regex.Matcher ","NULL ","find isEmpty ","InvalidFormatException ","",org.apache.poi.openxml4j.exceptions.InvalidFormatException
